smiles,total_score,Tanimoto ROCS sim,ADV,PostDock Tanimoto ROCS sim,raw_ADV,valid
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCC(=O)Nc3cccc(OCCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.0072178026,0.2578223,0.014435605,0.0,2.337,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97937083,0.19027525,0.9838954,0.9748463,-12.144,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCCCNS(=O)(=O)c3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.29047993,0.20751607,0.028442547,0.5525173,1.134,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCCCOCCCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.47790268,0.22594985,0.95580536,0.0,-10.34,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCCCOCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.4966465,0.24861807,1.9208789e-15,0.993293,53.866,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49665883,0.20582514,3.758374e-09,0.99331766,28.7,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98672116,0.2766709,0.9879501,0.9854923,-12.655,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCCOc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.07373587,0.21311112,0.14747174,0.0,-1.952,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98523915,0.22507793,0.9896961,0.9807822,-12.93,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCOCCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.44595104,0.21710864,0.8919021,0.0,-8.666,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCOc3ccc(C[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49655083,0.25881952,1.6672469e-07,0.9931015,22.112,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCCOc3ccc(COCCOCCOCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.528571,0.2630927,0.063909836,0.99323213,-0.337,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9820702,0.29646283,0.9953391,0.96880126,-14.318,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9833307,0.2616452,0.994272,0.9723894,-13.958,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.83684874,0.25833935,0.68044627,0.99325114,-6.313,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCOCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.47788942,0.24132216,0.60215807,0.35362077,-5.72,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9885409,0.24995486,0.9893196,0.98776215,-12.867,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCOc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.91232646,0.22851585,0.95785,0.866803,-10.426,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCCOc3ccccc3CC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98601365,0.25513288,0.98707736,0.9849499,-12.532,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCNC(=O)[100CH2][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9857831,0.18454458,0.9904101,0.98115605,-13.056,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9808402,0.20853764,0.99847037,0.9632101,-16.259,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCNc3ccccc3[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.95396674,0.16913623,0.9754829,0.9324506,-11.399,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9795728,0.15220016,0.99853575,0.96060985,-16.335,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9832817,0.19479188,0.9855316,0.9810317,-12.333,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCC3CC3c3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.18710974,0.29925632,0.010457656,0.3637618,2.904,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.07327328,0.1783492,0.059094366,0.087452196,-0.192,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCNCCc3ccc(OCCCC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.3616575,0.26525936,0.42755038,0.29576465,-4.493,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCC(=O)[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.08017955,0.20775764,0.1603591,0.0,-2.124,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCCCCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.48278958,0.18717273,8.922776e-15,0.96557915,51.198,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.19467193,0.23343015,0.13211766,0.2572262,-1.73,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97367036,0.21142721,0.96637625,0.9809645,-10.834,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.92853445,0.24016018,0.9146408,0.9424281,-9.12,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9086048,0.23380685,0.8648164,0.9523932,-8.224,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.3401757,0.23295915,0.40711686,0.27323452,-4.347,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCCOCCOCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.91614175,0.25629738,0.8703704,0.9619131,-8.308,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOCc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.8740375,0.21053414,0.88761127,0.8604637,-8.59,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOc3ccc(C[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.524735,0.22876145,0.39288804,0.65658194,-4.244,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOCCOCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.52839965,0.20375454,0.2849818,0.7718175,-3.402,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOc3ccc(CCCCOc4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.3607476,0.3578037,0.57877743,0.14271776,-5.552,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9632984,0.25150436,0.98763776,0.938959,-12.61,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOc3cccc(C[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.93535566,0.23130448,0.9749261,0.8957853,-11.359,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCOc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9749,0.23516603,0.9838589,0.9659412,-12.14,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.979707,0.24084875,0.9909106,0.9685035,-13.15,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCCc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9891625,0.26541907,0.99250996,0.98581505,-13.489,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9803034,0.22002436,0.9926035,0.9680034,-13.511,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.56516707,0.21860394,0.6858043,0.4445298,-6.356,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNS(=O)(=O)c3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97538286,0.23554146,0.99252707,0.95823866,-13.493,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccc(C(=O)[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9876417,0.24502783,0.99594504,0.97933835,-14.561,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccc(CCCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9650334,0.25555396,0.9689507,0.9611161,-10.977,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccc(CCC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9843535,0.3336568,0.9905781,0.97812885,-13.087,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9838799,0.24490698,0.9955095,0.9722504,-14.383,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccc(OCCNC(=O)COc4ccc(C[100O][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9597637,0.24145131,0.95764035,0.96188706,-10.417,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccc(OCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9774275,0.33320606,0.9861816,0.96867335,-12.414,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccc(OCCOCC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.727236,0.29347977,0.8650182,0.58945376,-8.227,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9787631,0.26617557,0.99503595,0.96249026,-14.208,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3cccc(OCCCOCCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49782488,0.2686226,0.6897599,0.30588984,-6.388,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccccc3OCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.3752435,0.18030882,0.750487,0.0,-6.913,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNc3ccccc3OCc3cccc(C(=O)NCCOCCOCCOCCOCCOCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.3848096,0.2729026,0.017081171,0.7525381,2.04,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)COC(=O)CCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9785631,0.23042473,0.98325384,0.9738723,-12.075,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)COC(=O)CCCOCCOCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.07779825,0.27735138,0.14445792,0.01113857,-1.91,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)COC(C)C[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9749589,0.20004448,0.9985748,0.95134294,-16.382,1
